0.326000	0.001822	0.001821	0.001821
0.327000	-0.002230	-0.002230	-0.002230
0.328000	-0.006273	-0.006273	-0.006273
0.329000	-0.010308	-0.010309	-0.010309
0.330000	-0.014336	-0.014336	-0.014336
0.331000	-0.018355	-0.018355	-0.018355
0.332000	-0.022366	-0.022366	-0.022366
0.333000	-0.026370	-0.026370	-0.026370
0.334000	-0.030365	-0.030366	-0.030366
0.335000	-0.034353	-0.034353	-0.034353
0.336000	-0.038333	-0.038333	-0.038333
0.337000	-0.042305	-0.042305	-0.042305
0.338000	-0.046269	-0.046270	-0.046270
0.339000	-0.050226	-0.050226	-0.050226
0.340000	-0.054175	-0.054175	-0.054175
0.341000	-0.058116	-0.058117	-0.058117
0.342000	-0.062050	-0.062050	-0.062050
0.343000	-0.065976	-0.065977	-0.065977
0.344000	-0.069895	-0.069895	-0.069895
0.345000	-0.073806	-0.073806	-0.073806
0.346000	-0.077709	-0.077710	-0.077710
0.347000	-0.081605	-0.081606	-0.081606
0.348000	-0.085494	-0.085494	-0.085494
0.349000	-0.089375	-0.089376	-0.089376
0.350000	-0.093249	-0.093249	-0.093249
0.351000	-0.097116	-0.097116	-0.097116
0.352000	-0.100975	-0.100975	-0.100975
0.353000	-0.104827	-0.104827	-0.104827
0.354000	-0.108671	-0.108672	-0.108672
0.355000	-0.112509	-0.112509	-0.112509
0.356000	-0.116339	-0.116339	-0.116339
0.357000	-0.120162	-0.120162	-0.120162
0.358000	-0.123978	-0.123978	-0.123978
0.359000	-0.127787	-0.127787	-0.127787
0.360000	-0.131589	-0.131589	-0.131589
0.361000	-0.135383	-0.135383	-0.135383
0.362000	-0.139171	-0.139171	-0.139171
0.363000	-0.142952	-0.142952	-0.142952
0.364000	-0.146725	-0.146725	-0.146725
0.365000	-0.150492	-0.150492	-0.150492
0.366000	-0.154252	-0.154252	-0.154252
0.367000	-0.158005	-0.158005	-0.158005
0.368000	-0.161751	-0.161751	-0.161751
0.369000	-0.165491	-0.165491	-0.165491
0.370000	-0.169223	-0.169223	-0.169223
0.371000	-0.172949	-0.172949	-0.172949
0.372000	-0.176668	-0.176668	-0.176668
0.373000	-0.180380	-0.180381	-0.180381
0.374000	-0.184086	-0.184086	-0.184086
0.375000	-0.187785	-0.187785	-0.187785
0.376000	-0.191478	-0.191478	-0.191478
0.377000	-0.195164	-0.195164	-0.195164
0.378000	-0.198843	-0.198843	-0.198843
0.379000	-0.202516	-0.202516	-0.202516
0.380000	-0.206182	-0.206182	-0.206182
0.381000	-0.209842	-0.209842	-0.209842
0.382000	-0.213495	-0.213495	-0.213495
0.383000	-0.217142	-0.217142	-0.217142
0.384000	-0.220783	-0.220783	-0.220783
0.385000	-0.224417	-0.224417	-0.224417
0.386000	-0.228045	-0.228045	-0.228045
0.387000	-0.231666	-0.231667	-0.231667
0.388000	-0.235282	-0.235282	-0.235282
0.389000	-0.238891	-0.238891	-0.238891
0.390000	-0.242494	-0.242494	-0.242494
0.391000	-0.246090	-0.246090	-0.246090
0.392000	-0.249681	-0.249681	-0.249681
0.393000	-0.253265	-0.253265	-0.253265
0.394000	-0.256843	-0.256843	-0.256843
0.395000	-0.260415	-0.260415	-0.260415
0.396000	-0.263981	-0.263981	-0.263981
0.397000	-0.267541	-0.267541	-0.267541
0.398000	-0.271095	-0.271095	-0.271095
0.399000	-0.274643	-0.274643	-0.274643
0.400000	-0.278185	-0.278185	-0.278185
0.401000	-0.281721	-0.281721	-0.281721
0.402000	-0.285251	-0.285251	-0.285251
0.403000	-0.288775	-0.288776	-0.288776
0.404000	-0.292294	-0.292294	-0.292294
0.405000	-0.295806	-0.295807	-0.295807
0.406000	-0.299313	-0.299313	-0.299313
0.407000	-0.302814	-0.302815	-0.302815
0.408000	-0.306310	-0.306310	-0.306310
0.409000	-0.309799	-0.309799	-0.309799
0.410000	-0.313283	-0.313283	-0.313283
0.411000	-0.316761	-0.316761	-0.316761
0.412000	-0.320234	-0.320234	-0.320234
0.413000	-0.323701	-0.323701	-0.323701
0.414000	-0.327162	-0.327162	-0.327162
0.415000	-0.330618	-0.330618	-0.330618
0.416000	-0.334068	-0.334068	-0.334068
0.417000	-0.337512	-0.337513	-0.337513
0.418000	-0.340952	-0.340952	-0.340952
0.419000	-0.344385	-0.344385	-0.344385
0.420000	-0.347813	-0.347814	-0.347814
0.421000	-0.351236	-0.351237	-0.351237
0.422000	-0.354654	-0.354654	-0.354654
0.423000	-0.358066	-0.358066	-0.358066
0.424000	-0.361472	-0.361473	-0.361473
0.425000	-0.364874	-0.364874	-0.364874
0.426000	-0.368270	-0.368270	-0.368270
0.427000	-0.371661	-0.371661	-0.371661
0.428000	-0.375046	-0.375046	-0.375046
0.429000	-0.378427	-0.378427	-0.378427
0.430000	-0.381802	-0.381802	-0.381802
0.431000	-0.385172	-0.385172	-0.385172
0.432000	-0.388536	-0.388537	-0.388537
0.433000	-0.391896	-0.391896	-0.391896
0.434000	-0.395251	-0.395251	-0.395251
0.435000	-0.398600	-0.398600	-0.398600
0.436000	-0.401944	-0.401945	-0.401945
0.437000	-0.405284	-0.405284	-0.405284
0.438000	-0.408618	-0.408618	-0.408618
0.439000	-0.411948	-0.411948	-0.411948
0.440000	-0.415272	-0.415272	-0.415272
0.441000	-0.418591	-0.418592	-0.418592
0.442000	-0.421906	-0.421906	-0.421906
0.443000	-0.425216	-0.425216	-0.425216
0.444000	-0.428520	-0.428521	-0.428521
0.445000	-0.431820	-0.431821	-0.431821
0.446000	-0.435116	-0.435116	-0.435116
0.447000	-0.438406	-0.438406	-0.438406
0.448000	-0.441691	-0.441692	-0.441692
0.449000	-0.444972	-0.444972	-0.444972
0.450000	-0.448248	-0.448248	-0.448248
0.451000	-0.451520	-0.451520	-0.451520
0.452000	-0.454786	-0.454786	-0.454786
0.453000	-0.458048	-0.458048	-0.458048
0.454000	-0.461306	-0.461306	-0.461306
0.455000	-0.464558	-0.464559	-0.464559
0.456000	-0.467807	-0.467807	-0.467807
0.457000	-0.471050	-0.471050	-0.471050
0.458000	-0.474289	-0.474289	-0.474289
0.459000	-0.477524	-0.477524	-0.477524
0.460000	-0.480754	-0.480754	-0.480754
0.461000	-0.483979	-0.483979	-0.483979
0.462000	-0.487200	-0.487200	-0.487200
0.463000	-0.490417	-0.490417	-0.490417
0.464000	-0.493629	-0.493629	-0.493629
0.465000	-0.496837	-0.496837	-0.496837
0.466000	-0.500040	-0.500040	-0.500040
0.467000	-0.503239	-0.503239	-0.503239
0.468000	-0.506434	-0.506434	-0.506434
0.469000	-0.509624	-0.509625	-0.509625
0.470000	-0.512810	-0.512811	-0.512811
0.471000	-0.515992	-0.515993	-0.515993
0.472000	-0.519170	-0.519170	-0.519170
0.473000	-0.522343	-0.522344	-0.522344
0.474000	-0.525513	-0.525513	-0.525513
0.475000	-0.528678	-0.528678	-0.528678
0.476000	-0.531838	-0.531839	-0.531839
0.477000	-0.534995	-0.534995	-0.534995
0.478000	-0.538148	-0.538148	-0.538148
0.479000	-0.541296	-0.541297	-0.541297
0.480000	-0.544441	-0.544441	-0.544441
0.481000	-0.547581	-0.547581	-0.547581
0.482000	-0.550718	-0.550718	-0.550718
0.483000	-0.553850	-0.553850	-0.553850
0.484000	-0.556978	-0.556979	-0.556979
0.485000	-0.560103	-0.560103	-0.560103
0.486000	-0.563223	-0.563223	-0.563223
0.487000	-0.566340	-0.566340	-0.566340
0.488000	-0.569452	-0.569453	-0.569453
0.489000	-0.572561	-0.572561	-0.572561
0.490000	-0.575666	-0.575666	-0.575666
0.491000	-0.578767	-0.578767	-0.578767
0.492000	-0.581864	-0.581864	-0.581864
0.493000	-0.584958	-0.584958	-0.584958
0.494000	-0.588047	-0.588047	-0.588047
0.495000	-0.591133	-0.591133	-0.591133
0.496000	-0.594215	-0.594215	-0.594215
0.497000	-0.597294	-0.597294	-0.597294
0.498000	-0.600368	-0.600368	-0.600368
0.499000	-0.603439	-0.603439	-0.603439
0.500000	-0.606507	-0.606507	-0.606507
0.501000	-0.609570	-0.609570	-0.609570
0.502000	-0.612630	-0.612631	-0.612631
0.503000	-0.615687	-0.615687	-0.615687
0.504000	-0.618740	-0.618740	-0.618740
0.505000	-0.621789	-0.621789	-0.621789
0.506000	-0.624835	-0.624835	-0.624835
0.507000	-0.627877	-0.627877	-0.627877
0.508000	-0.630916	-0.630916	-0.630916
0.509000	-0.633951	-0.633951	-0.633951
0.510000	-0.636983	-0.636983	-0.636983
0.511000	-0.640011	-0.640011	-0.640011
0.512000	-0.643036	-0.643036	-0.643036
0.513000	-0.646058	-0.646058	-0.646058
0.514000	-0.649076	-0.649076	-0.649076
0.515000	-0.652091	-0.652091	-0.652091
0.516000	-0.655102	-0.655102	-0.655102
0.517000	-0.658110	-0.658110	-0.658110
0.518000	-0.661115	-0.661115	-0.661115
0.519000	-0.664116	-0.664117	-0.664117
0.520000	-0.667115	-0.667115	-0.667115
0.521000	-0.670110	-0.670110	-0.670110
0.522000	-0.673101	-0.673102	-0.673102
0.523000	-0.676090	-0.676090	-0.676090
0.524000	-0.679075	-0.679075	-0.679075
0.525000	-0.682057	-0.682057	-0.682057
0.526000	-0.685036	-0.685036	-0.685036
0.527000	-0.688012	-0.688012	-0.688012
0.528000	-0.690985	-0.690985	-0.690985
0.529000	-0.693954	-0.693955	-0.693955
0.530000	-0.696921	-0.696921	-0.696921
0.531000	-0.699884	-0.699885	-0.699885
0.532000	-0.702845	-0.702845	-0.702845
0.533000	-0.705802	-0.705802	-0.705802
0.534000	-0.708756	-0.708757	-0.708757
0.535000	-0.711708	-0.711708	-0.711708
0.536000	-0.714656	-0.714656	-0.714656
0.537000	-0.717602	-0.717602	-0.717602
0.538000	-0.720544	-0.720544	-0.720544
0.539000	-0.723484	-0.723484	-0.723484
0.540000	-0.726420	-0.726420	-0.726420
0.541000	-0.729354	-0.729354	-0.729354
0.542000	-0.732285	-0.732285	-0.732285
0.543000	-0.735213	-0.735213	-0.735213
0.544000	-0.738138	-0.738138	-0.738138
0.545000	-0.741061	-0.741061	-0.741061
0.546000	-0.743980	-0.743980	-0.743980
0.547000	-0.746897	-0.746897	-0.746897
0.548000	-0.749811	-0.749811	-0.749811
0.549000	-0.752722	-0.752723	-0.752723
0.550000	-0.755631	-0.755631	-0.755631
0.551000	-0.758537	-0.758537	-0.758537
0.552000	-0.761440	-0.761440	-0.761440
0.553000	-0.764341	-0.764341	-0.764341
0.554000	-0.767239	-0.767239	-0.767239
0.555000	-0.770134	-0.770134	-0.770134
0.556000	-0.773026	-0.773027	-0.773027
0.557000	-0.775916	-0.775917	-0.775917
0.558000	-0.778804	-0.778804	-0.778804
0.559000	-0.781689	-0.781689	-0.781689
0.560000	-0.784571	-0.784571	-0.784571
0.561000	-0.787451	-0.787451	-0.787451
0.562000	-0.790328	-0.790328	-0.790328
0.563000	-0.793203	-0.793203	-0.793203
0.564000	-0.796075	-0.796075	-0.796075
0.565000	-0.798945	-0.798945	-0.798945
0.566000	-0.801812	-0.801812	-0.801812
0.567000	-0.804677	-0.804677	-0.804677
0.568000	-0.807539	-0.807540	-0.807540
0.569000	-0.810399	-0.810400	-0.810400
0.570000	-0.813257	-0.813257	-0.813257
0.571000	-0.816112	-0.816113	-0.816113
0.572000	-0.818965	-0.818966	-0.818966
0.573000	-0.821816	-0.821816	-0.821816
0.574000	-0.824664	-0.824665	-0.824665
0.575000	-0.827510	-0.827511	-0.827511
0.576000	-0.830354	-0.830354	-0.830354
0.577000	-0.833196	-0.833196	-0.833196
0.578000	-0.836035	-0.836035	-0.836035
0.579000	-0.838872	-0.838872	-0.838872
0.580000	-0.841707	-0.841707	-0.841707
0.581000	-0.844539	-0.844539	-0.844539
0.582000	-0.847370	-0.847370	-0.847370
0.583000	-0.850198	-0.850198	-0.850198
0.584000	-0.853024	-0.853024	-0.853024
0.585000	-0.855848	-0.855848	-0.855848
0.586000	-0.858669	-0.858670	-0.858670
0.587000	-0.861489	-0.861489	-0.861489
0.588000	-0.864307	-0.864307	-0.864307
0.589000	-0.867122	-0.867122	-0.867122
0.590000	-0.869936	-0.869936	-0.869936
0.591000	-0.872747	-0.872747	-0.872747
0.592000	-0.875557	-0.875557	-0.875557
0.593000	-0.878364	-0.878364	-0.878364
0.594000	-0.881169	-0.881169	-0.881169
0.595000	-0.883973	-0.883973	-0.883973
0.596000	-0.886774	-0.886774	-0.886774
0.597000	-0.889574	-0.889574	-0.889574
0.598000	-0.892371	-0.892371	-0.892371
0.599000	-0.895167	-0.895167	-0.895167
0.600000	-0.897961	-0.897961	-0.897961
0.601000	-0.900752	-0.900753	-0.900753
0.602000	-0.903542	-0.903543	-0.903543
0.603000	-0.906331	-0.906331	-0.906331
0.604000	-0.909117	-0.909117	-0.909117
0.605000	-0.911901	-0.911901	-0.911901
0.606000	-0.914684	-0.914684	-0.914684
0.607000	-0.917465	-0.917465	-0.917465
0.608000	-0.920244	-0.920244	-0.920244
0.609000	-0.923021	-0.923021	-0.923021
0.610000	-0.925797	-0.925797	-0.925797
0.611000	-0.928571	-0.928571	-0.928571
0.612000	-0.931343	-0.931343	-0.931343
0.613000	-0.934113	-0.934113	-0.934113
0.614000	-0.936882	-0.936882	-0.936882
0.615000	-0.939649	-0.939649	-0.939649
0.616000	-0.942414	-0.942415	-0.942415
0.617000	-0.945178	-0.945178	-0.945178
0.618000	-0.947940	-0.947940	-0.947940
0.619000	-0.950701	-0.950701	-0.950701
0.620000	-0.953460	-0.953460	-0.953460
0.621000	-0.956217	-0.956217	-0.956217
0.622000	-0.958973	-0.958973	-0.958973
0.623000	-0.961727	-0.961727	-0.961727
0.624000	-0.964480	-0.964480	-0.964480
0.625000	-0.967231	-0.967231	-0.967231
0.626000	-0.969981	-0.969981	-0.969981
0.627000	-0.972729	-0.972729	-0.972729
0.628000	-0.975475	-0.975476	-0.975476
0.629000	-0.978221	-0.978221	-0.978221
0.630000	-0.980964	-0.980965	-0.980965
0.631000	-0.983707	-0.983707	-0.983707
0.632000	-0.986448	-0.986448	-0.986448
0.633000	-0.989187	-0.989187	-0.989187
0.634000	-0.991925	-0.991925	-0.991925
0.635000	-0.994662	-0.994662	-0.994662
0.636000	-0.997397	-0.997397	-0.997397
0.637000	-1.000131	-1.000131	-1.000131
0.638000	-1.002864	-1.002864	-1.002864
0.639000	-1.005595	-1.005595	-1.005595
0.640000	-1.008325	-1.008325	-1.008325
0.641000	-1.011054	-1.011054	-1.011054
0.642000	-1.013781	-1.013782	-1.013782
0.643000	-1.016508	-1.016508	-1.016508
0.644000	-1.019232	-1.019233	-1.019233
0.645000	-1.021956	-1.021956	-1.021956
0.646000	-1.024679	-1.024679	-1.024679
0.647000	-1.027400	-1.027400	-1.027400
0.648000	-1.030120	-1.030120	-1.030120
0.649000	-1.032839	-1.032839	-1.032839
0.650000	-1.035557	-1.035557	-1.035557
